Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionRiskScore,RiskLevel
60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Male,Research Scientist,2,Married,4661,7,No,3,2,24,2,1,22,10,8,13,52.3,Medium
49,No,Travel_Rarely,Sales,17,3,Other,2,Female,Manager,4,Married,4003,8,No,3,3,23,3,4,20,4,11,16,20.5,Low
59,No,Travel_Rarely,Research & Development,19,4,Life Sciences,3,Female,Laboratory Technician,4,Divorced,4919,7,No,3,1,37,0,1,33,1,15,16,34.3,Medium
31,No,Non-Travel,Research & Development,12,1,Technical Degree,1,Female,Research Director,3,Married,5178,6,No,3,2,14,1,4,10,10,1,10,19.5,Low
27,No,Travel_Rarely,Sales,27,3,Medical,3,Male,Sales Executive,4,Single,20000,2,No,4,0,23,0,2,21,7,8,17,58.4,Medium
53,No,Travel_Frequently,Research & Development,23,3,Life Sciences,4,Male,Manager,3,Married,4011,1,No,4,0,35,5,4,34,5,5,16,29.3,Low
51,No,Travel_Rarely,Research & Development,15,5,Medical,3,Female,Laboratory Technician,3,Married,12682,2,No,4,1,28,6,1,28,8,12,5,43.3,Medium
26,No,Travel_Frequently,Research & Development,4,3,Technical Degree,3,Male,Healthcare Representative,2,Married,13163,3,No,4,2,28,1,2,27,12,5,11,35.2,Medium
59,No,Travel_Frequently,Research & Development,23,5,Marketing,3,Male,Research Director,3,Married,7724,3,No,3,0,18,2,3,17,10,1,5,38.2,Medium
45,No,Travel_Rarely,Sales,12,1,Medical,4,Male,Sales Representative,4,Single,4268,5,No,3,3,13,4,4,13,13,5,2,27.8,Low
28,No,Travel_Rarely,Research & Development,27,2,Technical Degree,1,Male,Laboratory Technician,4,Married,2171,6,Yes,3,3,21,6,1,17,15,2,14,43.5,Medium
31,No,Travel_Rarely,Research & Development,13,2,Life Sciences,3,Female,Manager,1,Married,6547,3,Yes,3,1,28,3,1,27,1,14,2,76.5,High
56,No,Travel_Rarely,Sales,14,4,Other,4,Male,Sales Representative,4,Divorced,9056,9,No,3,3,26,3,1,23,9,6,14,28.7,Low
36,No,Travel_Rarely,Research & Development,5,4,Technical Degree,2,Female,Research Scientist,1,Married,14025,5,No,3,3,10,5,3,7,7,12,0,41.3,Medium
32,No,Travel_Rarely,Research & Development,22,1,Marketing,1,Female,Manager,3,Single,2779,8,No,3,3,9,0,2,7,7,9,2,53.1,Medium
45,No,Travel_Rarely,Research & Development,16,2,Technical Degree,4,Male,Healthcare Representative,4,Married,4246,5,No,3,0,5,0,2,3,3,3,3,28.0,Low
41,No,Travel_Rarely,Research & Development,7,4,Medical,3,Female,Research Director,2,Divorced,2789,2,No,3,2,26,1,1,26,9,15,13,31.4,Medium
25,Yes,Travel_Rarely,Research & Development,15,3,Medical,4,Male,Laboratory Technician,2,Married,3360,0,Yes,3,1,35,3,4,35,12,8,3,47.3,Medium
60,No,Travel_Rarely,Sales,13,5,Medical,1,Female,Sales Executive,2,Married,7321,9,No,4,2,6,6,1,4,4,4,4,54.6,Medium
26,No,Travel_Rarely,Sales,26,4,Life Sciences,3,Male,Manager,3,Married,3269,9,Yes,3,2,33,5,1,32,6,11,17,74.3,High
50,No,Travel_Rarely,Research & Development,16,1,Medical,2,Female,Laboratory Technician,3,Single,2997,4,Yes,4,2,37,6,4,33,2,9,9,44.8,Medium
50,No,Travel_Rarely,Research & Development,12,2,Life Sciences,2,Male,Laboratory Technician,1,Divorced,7928,9,No,3,0,32,2,1,29,19,2,7,63.1,High
36,No,Travel_Rarely,Sales,7,1,Medical,2,Female,Manager,2,Single,6441,9,Yes,3,3,7,0,3,7,7,0,7,63.0,High
20,No,Travel_Rarely,Sales,16,5,Life Sciences,4,Female,Sales Executive,1,Married,6063,2,No,3,1,40,6,1,38,18,0,1,64.4,High
27,No,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Male,Research Scientist,1,Single,3321,7,No,3,2,28,3,3,25,6,12,6,72.8,High
57,Yes,Travel_Rarely,Human Resources,23,1,Life Sciences,2,Female,Human Resources,4,Single,10676,9,Yes,3,3,36,4,1,36,8,3,10,65.9,High
59,No,Non-Travel,Research & Development,27,4,Technical Degree,3,Male,Research Director,4,Married,4957,0,No,3,0,33,5,2,33,18,14,4,28.5,Low
18,No,Travel_Rarely,Sales,13,4,Life Sciences,3,Male,Manager,2,Married,20000,1,Yes,3,2,7,1,4,6,6,9,6,60.0,Medium
46,No,Travel_Rarely,Sales,29,2,Marketing,3,Female,Sales Representative,3,Married,5413,2,Yes,4,3,39,0,2,39,7,9,7,56.6,Medium
51,Yes,Travel_Rarely,Sales,23,2,Life Sciences,4,Female,Manager,4,Married,1211,2,Yes,3,0,31,0,1,27,17,3,9,53.0,Medium
30,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,Healthcare Representative,3,Married,1180,7,No,3,3,38,2,1,38,1,8,1,38.7,Medium
18,No,Travel_Rarely,Sales,15,3,Life Sciences,1,Male,Manager,1,Married,7146,4,No,3,1,42,0,3,38,17,7,2,62.8,High
51,Yes,Non-Travel,Research & Development,28,2,Life Sciences,2,Female,Research Scientist,1,Married,10724,7,No,3,3,28,5,1,27,17,3,4,64.8,High
46,No,Travel_Rarely,Sales,3,3,Medical,1,Female,Sales Executive,1,Married,3070,5,No,3,3,17,3,1,13,10,5,13,45.3,Medium
30,No,Travel_Rarely,Research & Development,7,1,Medical,3,Male,Laboratory Technician,1,Married,17336,1,No,3,1,40,3,1,37,0,6,9,56.7,Medium
46,No,Travel_Rarely,Research & Development,18,4,Life Sciences,3,Male,Laboratory Technician,2,Married,13330,3,No,3,1,3,3,2,3,3,9,3,54.3,Medium
56,No,Non-Travel,Research & Development,14,3,Medical,4,Female,Healthcare Representative,1,Divorced,5576,8,No,3,3,19,4,3,17,15,7,15,28.6,Low
41,No,Travel_Frequently,Sales,18,3,Technical Degree,3,Female,Manager,4,Single,6793,3,Yes,3,1,26,4,2,24,10,3,11,47.2,Medium
43,No,Travel_Frequently,Sales,19,1,Life Sciences,1,Female,Manager,1,Divorced,8406,4,Yes,3,3,10,0,3,6,0,0,1,50.4,Medium
34,No,Travel_Rarely,Sales,14,5,Life Sciences,3,Male,Sales Representative,3,Single,15275,4,No,3,2,38,6,2,37,6,4,10,59.4,Medium
24,No,Travel_Rarely,Research & Development,20,2,Medical,2,Female,Research Scientist,4,Single,7400,9,No,3,3,31,4,1,27,15,15,0,56.7,Medium
30,No,Travel_Frequently,Research & Development,6,1,Life Sciences,4,Female,Research Director,3,Single,5501,7,No,3,0,8,6,2,4,4,13,4,53.9,Medium
22,No,Travel_Rarely,Research & Development,29,5,Human Resources,4,Male,Research Director,3,Married,7356,5,No,3,1,6,6,2,2,2,0,2,53.0,Medium
43,No,Travel_Rarely,Research & Development,8,1,Medical,1,Male,Research Scientist,2,Single,6784,9,No,3,2,33,4,3,30,13,10,17,54.5,Medium
20,No,Travel_Rarely,Research & Development,26,4,Medical,3,Female,Healthcare Representative,2,Divorced,8558,6,No,3,1,22,2,3,19,10,10,6,41.5,Medium
24,Yes,Travel_Rarely,Sales,26,1,Medical,3,Male,Sales Representative,3,Divorced,1915,5,No,4,1,22,4,2,18,15,3,4,37.1,Medium
56,No,Travel_Rarely,Research & Development,7,1,Medical,1,Female,Research Scientist,3,Married,5940,4,No,3,1,11,1,3,10,10,6,7,27.7,Low
18,Yes,Travel_Frequently,Research & Development,20,4,Life Sciences,1,Female,Manager,1,Married,6478,4,No,3,0,39,1,3,39,16,6,14,60.4,High
34,No,Travel_Rarely,Research & Development,18,2,Other,2,Female,Healthcare Representative,4,Divorced,4704,2,No,3,0,4,6,3,2,2,0,2,14.6,Low
60,No,Travel_Rarely,Research & Development,18,5,Medical,1,Female,Research Scientist,1,Divorced,7867,6,Yes,4,3,25,1,4,22,10,8,12,46.7,Medium
42,No,Travel_Rarely,Sales,15,3,Life Sciences,3,Male,Sales Executive,2,Married,15563,9,No,3,0,6,0,3,6,6,1,1,65.7,High
20,No,Travel_Rarely,Sales,20,2,Medical,2,Male,Sales Executive,2,Married,5339,4,No,3,1,25,3,4,22,8,4,4,43.6,Medium
32,Yes,Travel_Rarely,Research & Development,22,1,Life Sciences,4,Female,Research Director,1,Married,7443,6,No,3,2,9,2,4,6,6,5,4,49.7,Medium
46,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,Sales Representative,4,Married,12884,1,No,3,2,36,0,3,33,16,0,5,31.5,Medium
60,No,Travel_Frequently,Research & Development,22,4,Medical,4,Male,Research Director,3,Married,5415,8,No,3,2,22,3,2,18,11,15,15,42.3,Medium
49,No,Travel_Rarely,Sales,21,2,Medical,4,Male,Sales Executive,1,Married,2883,7,No,3,1,12,2,3,8,4,13,1,59.1,Medium
43,No,Travel_Rarely,Research & Development,21,5,Medical,4,Male,Research Scientist,2,Single,7111,4,No,3,0,20,6,1,17,10,11,4,69.3,High
33,No,Travel_Rarely,Sales,2,2,Life Sciences,3,Female,Manager,4,Married,1311,1,No,3,2,43,2,2,40,3,1,14,20.1,Low
42,No,Travel_Rarely,Research & Development,8,2,Medical,4,Male,Research Director,2,Married,1237,5,Yes,3,1,26,2,4,24,3,6,0,48.9,Medium
45,No,Travel_Rarely,Research & Development,21,3,Life Sciences,3,Male,Manager,4,Divorced,6001,7,No,3,1,13,1,4,13,2,5,2,25.4,Low
26,No,Travel_Rarely,Sales,11,4,Medical,4,Female,Manager,4,Divorced,1203,6,No,3,2,24,1,2,24,16,5,14,21.0,Low
18,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,Laboratory Technician,4,Married,2232,7,Yes,3,2,19,1,2,18,6,5,2,49.5,Medium
46,No,Non-Travel,Research & Development,23,2,Medical,1,Female,Healthcare Representative,1,Married,3912,3,No,4,3,39,2,3,38,3,13,7,39.9,Medium
39,No,Travel_Rarely,Research & Development,13,4,Other,3,Female,Research Scientist,1,Single,3188,2,Yes,3,3,15,5,4,14,12,13,14,53.9,Medium
33,No,Travel_Rarely,Research & Development,9,3,Technical Degree,4,Female,Healthcare Representative,1,Married,4497,6,Yes,3,1,19,2,1,15,11,6,0,66.9,High
58,No,Non-Travel,Research & Development,9,3,Human Resources,4,Female,Healthcare Representative,4,Single,9582,1,No,3,3,30,1,3,26,0,9,5,24.1,Low
58,No,Travel_Frequently,Sales,17,5,Human Resources,4,Male,Manager,4,Single,5670,4,Yes,4,3,41,2,2,39,18,11,16,57.7,Medium
24,No,Travel_Rarely,Sales,7,4,Marketing,1,Female,Manager,2,Married,2970,6,Yes,3,2,13,1,4,9,9,13,9,52.2,Medium
31,No,Travel_Rarely,Sales,9,5,Human Resources,4,Male,Manager,3,Single,11077,0,Yes,3,3,4,1,2,3,3,13,3,62.8,High
46,No,Travel_Rarely,Research & Development,22,1,Technical Degree,4,Female,Laboratory Technician,1,Single,2085,3,No,4,1,21,1,2,18,10,11,0,57.8,Medium
36,No,Travel_Rarely,Sales,1,3,Marketing,3,Male,Sales Representative,4,Divorced,5614,1,No,3,2,28,6,2,27,19,8,2,19.0,Low
36,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,Research Director,2,Single,1950,5,Yes,3,3,22,6,3,20,2,8,5,58.5,Medium
19,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,Manager,2,Single,5718,0,No,3,3,16,5,1,13,13,14,2,52.9,Medium
58,No,Travel_Rarely,Research & Development,14,1,Technical Degree,4,Male,Healthcare Representative,2,Single,4059,6,No,3,3,36,3,1,32,11,1,14,44.6,Medium
32,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,Healthcare Representative,1,Single,9408,2,No,3,0,12,2,4,9,9,1,9,44.7,Medium
20,No,Travel_Rarely,Sales,2,4,Technical Degree,1,Female,Sales Representative,1,Single,7573,0,No,4,3,20,0,2,18,7,4,10,45.6,Medium
28,No,Travel_Rarely,Sales,8,4,Life Sciences,2,Female,Manager,3,Married,3455,7,No,4,3,33,1,1,29,14,9,5,46.6,Medium
47,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Female,Healthcare Representative,2,Married,3079,6,No,3,1,21,5,2,21,4,6,5,49.9,Medium
57,No,Travel_Rarely,Research & Development,19,2,Marketing,2,Male,Research Director,1,Divorced,4068,1,Yes,3,3,3,0,4,2,2,11,2,40.7,Medium
35,No,Travel_Rarely,Research & Development,14,2,Other,2,Female,Research Scientist,2,Single,15143,6,No,3,0,37,6,2,36,19,13,13,66.6,High
19,No,Travel_Frequently,Research & Development,20,5,Life Sciences,4,Male,Research Scientist,4,Married,12983,2,Yes,4,2,42,3,1,40,18,11,10,60.8,High
49,No,Travel_Rarely,Sales,25,1,Technical Degree,2,Female,Sales Representative,2,Married,2749,8,Yes,3,3,19,2,2,17,3,14,5,63.1,High
25,No,Travel_Rarely,Research & Development,10,4,Technical Degree,3,Male,Laboratory Technician,3,Married,7943,7,No,3,3,11,6,1,10,10,12,10,38.4,Medium
39,No,Non-Travel,Research & Development,17,3,Life Sciences,1,Male,Research Scientist,1,Married,1739,4,No,3,1,4,5,4,1,1,2,1,42.5,Medium
23,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3,Female,Healthcare Representative,4,Divorced,3757,6,Yes,3,3,11,1,2,11,11,14,8,33.9,Medium
29,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,Sales Representative,1,Single,2817,2,No,3,3,5,1,1,5,2,14,5,72.5,High
57,No,Travel_Frequently,Research & Development,14,3,Life Sciences,4,Female,Healthcare Representative,4,Married,9335,0,Yes,3,3,41,1,4,39,9,2,1,24.5,Low
53,No,Travel_Rarely,Research & Development,21,4,Medical,1,Female,Healthcare Representative,2,Divorced,2265,0,No,3,3,30,5,2,28,14,3,5,21.6,Low
32,No,Travel_Rarely,Sales,23,3,Life Sciences,3,Male,Sales Representative,2,Single,6358,1,No,3,2,32,6,4,29,9,2,13,47.7,Medium
45,No,Non-Travel,Research & Development,8,4,Life Sciences,4,Female,Healthcare Representative,3,Single,4916,7,No,3,1,3,0,1,1,1,14,1,54.8,Medium
35,No,Travel_Rarely,Sales,5,5,Technical Degree,2,Female,Sales Executive,3,Single,4423,0,No,4,2,8,3,2,8,0,14,8,33.4,Medium
19,No,Travel_Frequently,Human Resources,16,1,Medical,4,Male,Manager,4,Married,13399,4,No,3,0,2,2,2,1,1,2,1,35.3,Medium
30,No,Travel_Rarely,Research & Development,8,4,Medical,3,Male,Research Director,3,Single,14126,8,No,3,3,28,3,2,28,11,7,8,54.4,Medium
32,No,Non-Travel,Sales,10,1,Life Sciences,4,Male,Sales Executive,3,Single,4506,8,Yes,4,0,35,6,4,32,0,6,10,64.3,High
37,No,Travel_Rarely,Research & Development,27,4,Technical Degree,3,Female,Research Scientist,3,Married,3993,1,No,3,2,10,1,4,9,2,12,6,23.6,Low
46,Yes,Travel_Rarely,Research & Development,8,2,Technical Degree,4,Male,Healthcare Representative,3,Married,1989,6,Yes,3,0,34,3,1,33,2,6,1,55.0,Medium
59,Yes,Travel_Rarely,Research & Development,9,5,Medical,1,Male,Research Director,2,Single,4902,0,No,3,3,7,0,3,7,4,14,7,37.1,Medium
46,No,Travel_Rarely,Research & Development,18,5,Other,4,Male,Research Scientist,3,Single,15866,2,Yes,3,0,37,4,2,36,18,13,4,72.5,High
20,No,Travel_Rarely,Research & Development,3,1,Technical Degree,1,Male,Research Director,2,Married,4549,5,No,3,2,33,6,2,32,0,9,1,39.4,Medium
36,No,Travel_Rarely,Research & Development,17,2,Marketing,3,Female,Healthcare Representative,2,Divorced,7610,8,Yes,3,3,7,4,1,5,3,1,5,54.0,Medium
20,No,Travel_Rarely,Research & Development,20,3,Marketing,1,Female,Research Director,1,Married,2124,9,No,3,1,40,2,2,39,3,10,6,69.3,High
31,No,Travel_Rarely,Sales,15,5,Life Sciences,4,Male,Sales Representative,2,Divorced,3786,1,No,3,2,21,2,4,18,16,8,4,28.9,Low
57,No,Travel_Rarely,Research & Development,21,2,Life Sciences,1,Male,Manager,2,Married,6486,6,Yes,3,3,32,3,4,31,13,12,3,58.6,Medium
21,No,Travel_Rarely,Sales,27,2,Life Sciences,3,Male,Sales Executive,3,Single,5237,3,No,3,1,28,2,2,26,17,5,9,61.8,High
28,No,Travel_Frequently,Human Resources,17,1,Life Sciences,4,Female,Manager,2,Married,8061,1,No,3,0,4,6,2,0,0,13,0,45.5,Medium
48,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,Research Scientist,4,Divorced,3423,2,No,4,0,36,5,4,32,15,2,5,16.4,Low
60,No,Travel_Rarely,Sales,2,2,Other,1,Male,Sales Representative,3,Married,1719,5,Yes,3,0,42,0,2,39,2,8,5,53.1,Medium
49,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2,Female,Research Scientist,3,Divorced,9635,9,No,3,3,34,1,4,31,8,8,8,28.9,Low
44,No,Travel_Rarely,Research & Development,18,1,Human Resources,1,Male,Research Scientist,3,Divorced,2802,8,No,3,0,5,1,3,4,3,5,0,40.8,Medium
47,No,Travel_Rarely,Sales,29,1,Medical,2,Female,Sales Executive,1,Single,6660,7,Yes,3,0,17,3,3,16,4,12,15,83.0,High
60,No,Travel_Frequently,Research & Development,5,2,Life Sciences,3,Male,Healthcare Representative,3,Single,6441,9,Yes,3,1,11,1,2,7,7,9,7,66.3,High
19,Yes,Travel_Frequently,Research & Development,9,3,Medical,2,Female,Manager,2,Single,1811,8,No,3,1,37,3,2,33,8,5,12,56.4,Medium
26,No,Travel_Frequently,Sales,9,4,Life Sciences,3,Male,Manager,4,Married,9223,3,No,3,1,8,2,2,8,2,7,5,35.2,Medium
45,No,Non-Travel,Research & Development,2,5,Human Resources,1,Male,Research Scientist,3,Single,3498,3,No,3,3,26,2,4,22,5,7,1,30.6,Medium
48,No,Travel_Rarely,Sales,2,1,Technical Degree,1,Male,Manager,3,Divorced,5079,8,Yes,3,2,38,5,3,34,10,14,7,35.4,Medium
51,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,Research Scientist,4,Single,3964,7,Yes,3,0,9,5,3,6,6,5,3,60.7,High
32,No,Travel_Rarely,Human Resources,23,3,Other,3,Female,Manager,3,Single,13011,1,No,3,0,14,0,1,14,14,6,8,54.5,Medium
42,Yes,Travel_Rarely,Research & Development,27,2,Marketing,1,Male,Healthcare Representative,1,Single,11004,7,No,3,3,19,1,1,19,2,3,6,74.7,High
53,No,Travel_Rarely,Research & Development,3,5,Life Sciences,2,Female,Research Director,2,Divorced,1656,0,No,3,0,25,6,2,24,0,0,0,26.9,Low
25,No,Travel_Rarely,Research & Development,17,1,Medical,2,Female,Research Director,4,Married,19059,8,No,3,3,3,5,4,2,2,3,2,28.2,Low
26,No,Travel_Rarely,Research & Development,14,4,Medical,2,Female,Laboratory Technician,4,Divorced,3271,8,No,3,3,23,0,2,23,18,7,1,24.8,Low
54,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Female,Research Scientist,1,Divorced,17351,7,No,3,3,33,4,3,33,13,11,7,48.6,Medium
56,No,Non-Travel,Research & Development,14,1,Marketing,3,Male,Manager,2,Married,4214,4,No,4,2,22,5,2,21,16,12,10,39.4,Medium
49,No,Travel_Rarely,Sales,6,1,Life Sciences,1,Female,Sales Representative,1,Single,4005,4,No,3,3,13,0,2,10,10,7,4,58.0,Medium
34,No,Non-Travel,Research & Development,3,3,Medical,4,Male,Research Scientist,2,Single,4236,2,No,3,2,10,3,3,7,7,13,7,37.3,Medium
52,No,Travel_Rarely,Sales,1,5,Life Sciences,4,Male,Manager,1,Single,3864,4,No,3,2,41,3,3,38,13,1,11,52.4,Medium
54,No,Travel_Rarely,Sales,16,4,Human Resources,1,Male,Manager,3,Married,20000,3,Yes,4,0,37,0,3,34,11,15,4,71.2,High
36,No,Travel_Frequently,Sales,29,5,Marketing,3,Female,Manager,1,Single,4694,0,No,3,1,38,2,3,37,15,14,6,63.8,High
46,No,Travel_Frequently,Research & Development,4,3,Life Sciences,2,Female,Manager,4,Single,4099,8,No,3,2,9,4,1,7,0,6,1,43.2,Medium
24,No,Travel_Rarely,Research & Development,29,4,Life Sciences,4,Female,Research Scientist,4,Married,5147,9,Yes,3,2,40,0,4,36,12,12,16,54.6,Medium
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,Research Director,4,Married,2750,3,No,3,1,30,5,4,26,5,0,12,15.8,Low
26,No,Travel_Rarely,Sales,17,2,Marketing,1,Female,Manager,1,Married,12813,2,No,3,2,31,2,3,27,16,1,10,48.6,Medium
45,No,Travel_Frequently,Research & Development,28,4,Life Sciences,4,Male,Healthcare Representative,4,Married,2033,5,No,3,1,43,0,4,39,11,13,4,32.5,Medium
23,No,Travel_Rarely,Research & Development,18,1,Technical Degree,4,Male,Laboratory Technician,4,Divorced,3400,0,Yes,3,0,34,1,4,33,18,7,12,22.3,Low
46,No,Travel_Rarely,Research & Development,26,5,Other,2,Male,Manager,3,Married,8621,4,No,4,3,33,5,4,31,5,10,12,28.5,Low
34,No,Travel_Frequently,Research & Development,8,5,Medical,2,Male,Manager,3,Single,5041,6,Yes,3,1,15,5,4,14,6,9,7,54.0,Medium
33,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Male,Manager,2,Divorced,6833,1,No,3,3,18,3,3,16,0,14,10,22.9,Low
40,Yes,Travel_Frequently,Research & Development,27,4,Life Sciences,4,Male,Research Director,2,Divorced,12331,9,No,4,1,33,1,2,32,0,12,7,61.4,High
48,No,Travel_Rarely,Research & Development,18,3,Medical,3,Female,Manager,2,Single,8975,8,Yes,3,3,15,1,2,15,4,12,9,72.6,High
20,No,Travel_Rarely,Sales,27,1,Medical,3,Female,Manager,1,Married,5337,5,Yes,3,0,30,5,2,28,5,3,10,76.0,High
38,No,Travel_Rarely,Sales,27,2,Medical,2,Female,Sales Executive,2,Married,17216,1,No,3,2,12,4,1,8,8,15,0,58.3,Medium
43,No,Travel_Frequently,Research & Development,16,4,Medical,2,Female,Manager,1,Single,3371,7,Yes,3,0,34,6,4,32,15,13,6,74.3,High
53,No,Travel_Frequently,Sales,26,3,Life Sciences,1,Male,Sales Executive,1,Divorced,4627,7,No,3,2,31,2,3,28,13,2,7,49.9,Medium
59,No,Travel_Rarely,Research & Development,10,4,Other,2,Female,Research Scientist,2,Single,4825,0,No,3,3,14,3,3,12,0,13,5,32.0,Medium
54,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3,Male,Manager,2,Divorced,4621,0,No,4,3,23,1,1,20,12,1,13,25.5,Low
39,No,Travel_Rarely,Research & Development,12,3,Medical,4,Male,Research Scientist,1,Married,2587,0,No,3,2,23,3,3,20,19,10,6,38.0,Medium
59,No,Travel_Frequently,Research & Development,22,3,Marketing,3,Female,Research Director,3,Married,1900,3,No,3,1,4,5,2,4,4,5,2,33.4,Medium
29,No,Travel_Rarely,Human Resources,16,3,Life Sciences,3,Male,Human Resources,4,Single,6312,3,No,3,0,11,2,1,9,9,3,1,50.5,Medium
59,No,Travel_Rarely,Research & Development,12,3,Marketing,3,Male,Research Scientist,4,Single,3360,7,No,3,1,5,0,3,5,5,2,5,38.4,Medium
30,No,Travel_Rarely,Research & Development,11,4,Technical Degree,2,Male,Laboratory Technician,4,Single,15439,0,No,3,3,16,1,1,12,12,2,2,32.5,Medium
28,No,Travel_Rarely,Research & Development,20,3,Medical,3,Female,Research Scientist,3,Single,4705,9,Yes,3,0,2,2,1,0,0,9,0,79.5,High
33,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Female,Manager,1,Married,4226,2,Yes,3,0,20,6,3,19,17,2,17,64.3,High
25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,Research Director,2,Divorced,9476,0,Yes,3,1,8,3,2,7,7,11,7,47.1,Medium
57,No,Travel_Frequently,Research & Development,27,3,Life Sciences,2,Female,Research Director,1,Married,6256,8,No,3,2,10,5,3,9,1,7,7,56.4,Medium
57,No,Travel_Rarely,Human Resources,3,2,Life Sciences,3,Male,Manager,1,Married,4423,9,No,3,2,11,2,4,8,8,8,3,44.1,Medium
19,No,Travel_Rarely,Research & Development,12,4,Human Resources,1,Male,Research Scientist,2,Married,3346,8,Yes,3,0,41,0,4,40,18,8,14,71.6,High
47,Yes,Travel_Rarely,Research & Development,9,4,Medical,4,Male,Healthcare Representative,3,Divorced,20000,6,Yes,3,2,6,2,3,2,2,4,2,40.1,Medium
47,No,Travel_Rarely,Research & Development,21,5,Life Sciences,3,Female,Laboratory Technician,4,Divorced,6106,7,No,3,3,12,5,2,10,10,0,10,22.5,Low
29,No,Travel_Frequently,Research & Development,29,2,Other,4,Male,Research Director,4,Single,9420,0,Yes,3,1,13,3,4,11,0,9,6,44.4,Medium
27,Yes,Travel_Rarely,Sales,22,4,Marketing,2,Male,Sales Executive,1,Divorced,2660,4,Yes,4,1,12,1,4,9,1,4,9,56.5,Medium
28,No,Travel_Rarely,Sales,5,2,Life Sciences,2,Male,Sales Representative,3,Married,3474,1,Yes,3,1,27,6,3,24,0,0,8,43.5,Medium
32,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,Manager,4,Divorced,17455,0,No,4,0,27,6,3,24,4,8,9,20.8,Low
33,No,Travel_Rarely,Sales,10,2,Life Sciences,2,Female,Manager,3,Married,11363,2,No,3,0,14,1,3,10,2,12,7,39.4,Medium
34,No,Travel_Frequently,Sales,17,1,Human Resources,1,Male,Sales Representative,2,Married,6467,6,No,4,2,37,4,1,35,6,9,1,65.5,High
43,No,Travel_Rarely,Sales,4,4,Medical,3,Male,Sales Executive,1,Single,3909,0,No,3,1,38,3,1,38,12,12,15,61.7,High
19,No,Travel_Frequently,Sales,15,2,Other,4,Male,Sales Executive,1,Single,4270,1,No,3,3,28,6,1,25,17,14,17,57.7,Medium
