Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,Yes,Travel_Rarely,Sales,9,1,Marketing,3,Male,Manager,3,Married,8995,2,No,3,2,13,5,1,11,11,6,11
60,No,Travel_Frequently,Research & Development,7,5,Medical,2,Male,Research Director,4,Married,3330,7,Yes,3,0,35,3,4,31,19,13,6
19,No,Travel_Rarely,Research & Development,9,5,Medical,4,Male,Research Director,2,Single,2997,6,No,3,2,24,0,1,24,0,5,14
27,No,Non-Travel,Research & Development,20,5,Medical,4,Male,Research Scientist,4,Married,2779,1,No,4,0,42,2,4,38,15,1,0
60,No,Travel_Rarely,Sales,10,1,Medical,4,Male,Sales Executive,3,Married,4362,2,No,3,2,17,2,3,17,17,9,11
42,No,Travel_Rarely,Research & Development,26,3,Other,4,Male,Research Director,1,Married,5485,9,No,3,0,18,6,2,14,8,11,5
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,4,Female,Laboratory Technician,4,Divorced,2295,8,No,3,0,33,0,4,31,8,10,12
36,No,Non-Travel,Human Resources,6,2,Life Sciences,3,Male,Human Resources,4,Married,2596,4,No,3,3,8,6,2,5,5,9,5
40,No,Travel_Rarely,Research & Development,24,4,Life Sciences,2,Male,Research Scientist,3,Married,3239,1,No,3,3,34,1,2,34,16,12,12
41,No,Travel_Rarely,Research & Development,14,2,Life Sciences,4,Female,Laboratory Technician,1,Single,2771,2,No,3,0,36,2,4,33,11,8,14
28,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Male,Manager,1,Married,5024,7,No,3,3,40,1,1,37,12,15,15
51,Yes,Travel_Rarely,Sales,1,4,Life Sciences,3,Male,Sales Executive,2,Divorced,6104,3,No,3,3,6,3,3,4,4,13,4
45,No,Travel_Rarely,Research & Development,17,5,Life Sciences,1,Male,Laboratory Technician,2,Divorced,5621,1,No,3,1,18,5,2,17,15,4,12
22,No,Travel_Rarely,Research & Development,13,1,Life Sciences,3,Male,Laboratory Technician,3,Single,5626,1,No,3,2,16,5,3,15,15,5,12
22,No,Travel_Frequently,Sales,24,3,Life Sciences,3,Female,Manager,1,Married,13394,5,Yes,3,3,7,5,2,7,0,0,7
38,No,Travel_Rarely,Research & Development,27,2,Life Sciences,1,Male,Healthcare Representative,1,Single,6337,7,No,3,0,26,6,4,24,0,15,16
29,No,Travel_Frequently,Research & Development,7,2,Medical,1,Female,Manager,2,Divorced,7866,6,No,3,1,34,4,1,31,11,4,2
21,No,Travel_Rarely,Sales,9,3,Medical,4,Female,Sales Representative,2,Married,3832,3,No,3,1,29,0,3,25,5,5,14
59,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1,Male,Laboratory Technician,3,Married,8659,1,No,4,3,25,5,2,21,8,9,16
37,No,Travel_Rarely,Research & Development,3,2,Medical,2,Female,Healthcare Representative,1,Single,3724,8,No,3,0,30,2,4,30,4,15,5
55,No,Travel_Frequently,Research & Development,26,3,Human Resources,3,Male,Research Scientist,4,Divorced,6290,3,Yes,4,0,9,0,4,9,9,10,9
42,No,Travel_Rarely,Sales,12,2,Other,3,Male,Sales Executive,2,Married,2158,8,No,4,0,11,3,2,11,11,1,3
31,No,Travel_Frequently,Research & Development,21,5,Life Sciences,4,Male,Research Director,3,Single,5430,4,No,3,0,29,3,2,27,16,6,11
28,No,Travel_Rarely,Human Resources,3,5,Technical Degree,3,Male,Human Resources,1,Married,2737,6,No,4,0,9,6,2,5,5,13,1
49,No,Travel_Rarely,Human Resources,15,2,Life Sciences,1,Female,Manager,1,Single,8618,4,Yes,3,2,21,3,1,19,0,3,6
28,No,Travel_Frequently,Research & Development,21,2,Life Sciences,3,Male,Healthcare Representative,2,Married,8312,1,No,3,0,6,3,2,4,4,4,4
35,No,Travel_Frequently,Sales,10,5,Life Sciences,3,Female,Sales Executive,3,Divorced,3714,5,No,3,0,25,4,2,22,7,2,11
44,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,Laboratory Technician,4,Divorced,16810,6,Yes,3,2,10,1,1,8,2,4,8
35,No,Travel_Rarely,Sales,14,1,Medical,1,Male,Sales Executive,2,Married,4140,5,Yes,3,3,30,1,4,28,4,11,13
40,No,Non-Travel,Sales,27,1,Medical,3,Female,Sales Representative,3,Divorced,1868,2,Yes,3,1,18,5,2,15,7,3,0
28,No,Travel_Rarely,Research & Development,20,4,Marketing,2,Female,Healthcare Representative,1,Married,3079,9,No,3,2,22,4,3,21,18,11,8
38,Yes,Travel_Rarely,Research & Development,6,1,Life Sciences,1,Male,Laboratory Technician,4,Single,2626,7,No,3,1,10,6,4,7,7,13,6
22,No,Non-Travel,Research & Development,2,2,Life Sciences,2,Male,Research Scientist,3,Divorced,6171,2,No,3,1,19,1,3,19,17,9,4
40,No,Travel_Rarely,Research & Development,29,2,Life Sciences,2,Male,Research Scientist,4,Single,2342,4,No,3,2,14,6,2,13,0,5,9
58,No,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,Research Director,3,Married,3556,8,No,3,0,42,6,1,38,14,1,9
42,No,Travel_Frequently,Sales,8,1,Human Resources,2,Male,Manager,3,Divorced,5935,4,Yes,4,1,38,3,1,36,17,2,17
58,No,Travel_Rarely,Human Resources,1,5,Marketing,4,Male,Human Resources,3,Single,5341,6,Yes,3,0,34,1,1,33,6,11,6
27,No,Travel_Rarely,Research & Development,29,5,Human Resources,2,Female,Research Scientist,3,Married,4877,6,No,3,3,14,0,2,10,10,14,10
39,No,Travel_Frequently,Research & Development,4,4,Marketing,4,Female,Manager,4,Divorced,5300,4,No,4,2,42,5,2,39,15,9,12
36,No,Travel_Rarely,Sales,27,3,Life Sciences,1,Male,Manager,2,Married,3935,1,No,3,1,35,1,3,32,14,0,10
18,No,Travel_Rarely,Research & Development,4,5,Life Sciences,3,Male,Laboratory Technician,4,Single,1877,4,Yes,3,0,30,0,1,30,5,6,9
24,No,Travel_Rarely,Research & Development,29,4,Medical,3,Male,Manager,3,Married,3873,6,No,3,1,33,2,2,33,8,8,8
21,No,Non-Travel,Sales,5,1,Medical,4,Male,Sales Executive,4,Single,6511,6,No,3,3,7,0,4,6,6,1,6
18,No,Travel_Rarely,Sales,28,3,Technical Degree,1,Male,Sales Representative,4,Married,4527,3,No,4,3,24,0,2,22,13,6,13
32,No,Non-Travel,Research & Development,28,3,Medical,4,Female,Research Scientist,4,Divorced,6216,0,No,3,1,9,3,2,6,6,14,2
57,No,Travel_Rarely,Research & Development,20,2,Life Sciences,4,Male,Research Scientist,3,Married,3456,5,Yes,3,2,25,3,4,24,15,2,13
29,No,Travel_Rarely,Sales,9,1,Marketing,1,Male,Manager,4,Married,8924,2,No,3,3,3,5,1,2,2,4,2
39,No,Travel_Frequently,Human Resources,23,3,Technical Degree,2,Male,Manager,1,Married,1060,4,No,3,0,38,3,4,37,15,5,2
39,No,Travel_Rarely,Sales,13,4,Medical,2,Female,Sales Executive,3,Married,5350,3,Yes,3,3,19,0,1,19,19,7,7
34,No,Travel_Rarely,Research & Development,18,5,Medical,1,Female,Research Director,4,Divorced,11040,1,No,4,0,36,4,4,33,15,3,1
46,No,Travel_Rarely,Research & Development,17,1,Life Sciences,4,Male,Manager,1,Single,12071,6,No,4,1,29,3,3,29,11,1,1
31,No,Travel_Rarely,Research & Development,25,1,Medical,3,Male,Healthcare Representative,4,Divorced,4276,4,No,3,0,16,3,1,16,16,2,16
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,Laboratory Technician,2,Married,2217,6,No,3,1,10,0,2,9,4,7,6
50,No,Travel_Rarely,Research & Development,22,3,Life Sciences,2,Male,Research Director,4,Single,11157,8,Yes,3,3,38,2,3,34,12,6,16
60,No,Travel_Rarely,Sales,15,3,Medical,1,Female,Manager,4,Single,4764,3,No,3,2,23,2,1,19,7,5,5
32,No,Travel_Rarely,Human Resources,2,4,Life Sciences,1,Female,Human Resources,2,Married,4467,4,Yes,3,3,21,1,1,17,4,4,9
29,No,Travel_Rarely,Research & Development,16,2,Marketing,1,Female,Research Scientist,3,Married,2876,8,No,3,3,27,5,1,26,11,10,6
57,No,Travel_Rarely,Research & Development,20,3,Other,2,Male,Manager,2,Single,2321,9,No,4,3,37,2,4,35,8,4,3
37,No,Travel_Frequently,Sales,22,2,Life Sciences,4,Male,Sales Representative,3,Divorced,6893,3,No,3,3,25,3,1,22,2,0,10
47,Yes,Travel_Rarely,Sales,5,2,Marketing,1,Female,Sales Representative,2,Married,7346,4,Yes,3,2,32,4,2,31,2,13,15
55,No,Travel_Rarely,Sales,27,1,Medical,3,Male,Sales Representative,4,Divorced,5546,4,No,3,3,10,1,1,9,0,5,9
20,No,Travel_Rarely,Research & Development,22,5,Life Sciences,1,Female,Research Director,4,Single,3107,7,No,3,0,10,5,2,10,10,12,5
45,No,Travel_Rarely,Research & Development,19,5,Medical,4,Male,Research Director,3,Married,2594,3,Yes,3,2,41,4,2,37,11,8,17
43,No,Travel_Rarely,Research & Development,5,4,Medical,2,Male,Laboratory Technician,3,Single,2081,3,No,3,2,6,4,2,5,5,7,5
47,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,Healthcare Representative,1,Single,3511,6,No,3,0,42,3,3,40,8,11,1
30,Yes,Travel_Rarely,Human Resources,7,5,Other,3,Male,Human Resources,1,Divorced,2687,4,No,3,1,36,0,2,33,17,9,5
30,No,Travel_Frequently,Sales,3,5,Medical,1,Male,Manager,4,Single,1762,5,Yes,3,3,37,0,4,35,17,14,11
19,No,Travel_Frequently,Research & Development,17,1,Human Resources,4,Male,Research Scientist,4,Married,7264,5,No,3,2,37,0,1,36,6,0,0
54,No,Travel_Rarely,Research & Development,24,1,Medical,1,Female,Healthcare Representative,1,Single,2227,5,Yes,3,3,17,2,4,16,3,10,10
55,No,Travel_Frequently,Research & Development,24,5,Life Sciences,3,Male,Laboratory Technician,1,Married,8869,9,No,3,3,39,0,3,39,12,12,3
19,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,Healthcare Representative,3,Divorced,6225,4,Yes,3,0,41,5,1,39,16,5,5
53,No,Travel_Rarely,Research & Development,13,3,Life Sciences,4,Female,Research Scientist,2,Married,5864,4,No,4,0,11,3,2,11,1,2,7
43,No,Non-Travel,Research & Development,7,1,Medical,2,Male,Research Director,3,Married,13348,8,No,3,0,22,2,1,20,13,5,8
28,No,Travel_Rarely,Sales,25,2,Marketing,3,Female,Sales Executive,1,Married,2272,7,Yes,3,3,43,5,3,39,2,8,9
25,No,Travel_Frequently,Sales,24,5,Medical,4,Male,Manager,4,Divorced,8302,3,Yes,4,2,22,0,3,18,4,5,9
57,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Female,Laboratory Technician,1,Married,4110,6,No,3,2,4,5,4,2,2,14,2
60,No,Travel_Rarely,Research & Development,15,3,Medical,3,Male,Research Director,4,Married,20000,7,No,3,1,17,4,1,17,2,7,3
39,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,Female,Manager,4,Married,3910,8,Yes,3,3,22,3,1,18,6,13,17
37,No,Travel_Rarely,Research & Development,18,3,Marketing,1,Female,Research Director,4,Divorced,3549,4,No,3,1,6,3,1,5,5,14,5
25,No,Travel_Rarely,Sales,29,2,Technical Degree,2,Female,Sales Executive,4,Married,6344,2,No,4,1,18,5,4,15,12,5,10
46,No,Travel_Rarely,Sales,10,5,Human Resources,1,Male,Sales Executive,2,Married,4335,3,Yes,3,1,7,1,3,7,7,5,7
57,No,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Male,Research Scientist,1,Married,3117,9,No,3,1,19,3,2,17,12,15,10
43,No,Travel_Rarely,Research & Development,7,5,Medical,4,Female,Research Director,3,Single,2745,5,No,3,1,41,4,1,38,15,14,3
47,No,Travel_Rarely,Sales,9,1,Medical,1,Male,Manager,4,Married,11789,9,Yes,3,3,14,3,4,11,8,6,11
34,No,Travel_Rarely,Research & Development,5,2,Other,2,Male,Manager,4,Married,2445,4,No,3,0,10,1,4,9,1,10,9
37,No,Travel_Rarely,Sales,20,4,Medical,1,Female,Sales Representative,3,Married,5618,8,No,3,1,6,3,2,6,4,12,6
33,No,Non-Travel,Research & Development,8,4,Life Sciences,1,Male,Research Director,3,Married,9262,2,Yes,3,2,3,6,3,0,0,9,0
60,No,Travel_Frequently,Sales,14,5,Medical,1,Female,Sales Representative,4,Single,9534,1,No,3,3,35,3,1,35,3,15,5
24,No,Non-Travel,Research & Development,4,4,Medical,3,Male,Research Director,3,Divorced,3425,5,Yes,4,1,21,1,1,20,16,10,6
33,No,Non-Travel,Research & Development,20,3,Marketing,2,Female,Healthcare Representative,3,Divorced,4342,6,Yes,3,2,38,6,4,36,8,3,7
44,Yes,Travel_Frequently,Research & Development,28,2,Technical Degree,3,Male,Healthcare Representative,2,Divorced,3865,4,No,3,1,26,6,3,23,19,12,1
40,No,Travel_Frequently,Sales,14,2,Life Sciences,2,Male,Manager,3,Married,1956,0,No,3,0,27,3,1,24,1,12,8
41,No,Travel_Rarely,Sales,12,2,Human Resources,2,Female,Manager,1,Married,6785,2,No,4,3,9,5,2,6,6,7,6
26,No,Non-Travel,Research & Development,2,3,Life Sciences,4,Male,Healthcare Representative,1,Divorced,5029,2,No,3,0,16,2,3,16,10,14,0
52,No,Travel_Rarely,Research & Development,13,1,Human Resources,3,Female,Healthcare Representative,1,Married,11665,3,No,3,2,31,6,3,28,12,3,15
37,No,Travel_Frequently,Research & Development,1,3,Technical Degree,2,Female,Research Scientist,4,Married,2999,9,No,3,1,29,5,4,29,7,14,17
54,No,Travel_Rarely,Sales,20,2,Medical,2,Male,Sales Executive,1,Divorced,9444,5,No,3,0,10,3,4,6,0,6,6
59,No,Travel_Rarely,Research & Development,7,2,Marketing,4,Female,Manager,2,Married,9853,4,No,3,0,36,0,1,32,16,0,9
34,No,Travel_Rarely,Research & Development,28,2,Life Sciences,3,Male,Laboratory Technician,1,Married,5055,0,No,3,1,6,0,4,6,6,11,6
48,No,Non-Travel,Research & Development,25,4,Life Sciences,1,Female,Research Director,4,Single,1336,5,No,3,3,27,2,3,23,3,8,16
25,No,Non-Travel,Sales,9,1,Life Sciences,4,Male,Sales Representative,2,Single,3613,8,No,3,2,11,6,1,10,10,9,6
32,Yes,Travel_Rarely,Research & Development,28,3,Life Sciences,2,Female,Research Scientist,1,Single,14350,0,No,3,3,9,3,1,8,8,8,2
48,No,Non-Travel,Sales,26,2,Medical,3,Female,Manager,2,Divorced,5873,7,No,4,2,15,4,3,11,6,6,6
47,No,Travel_Frequently,Sales,17,5,Life Sciences,2,Male,Sales Executive,2,Married,7450,7,No,4,2,36,6,1,34,4,7,5
37,No,Travel_Rarely,Human Resources,21,1,Technical Degree,4,Female,Human Resources,4,Married,4658,2,No,3,0,3,3,2,3,3,1,2
56,No,Travel_Rarely,Sales,23,5,Medical,4,Male,Sales Representative,4,Divorced,4298,8,No,3,1,39,0,2,35,16,9,7
29,No,Travel_Rarely,Research & Development,13,1,Marketing,3,Male,Manager,2,Married,1602,7,No,3,3,27,1,1,27,8,13,0
34,No,Travel_Rarely,Research & Development,23,2,Medical,4,Male,Healthcare Representative,1,Married,7917,2,No,4,0,16,2,4,12,5,13,4
59,No,Non-Travel,Research & Development,10,1,Life Sciences,4,Male,Healthcare Representative,4,Single,9393,9,No,3,0,23,1,2,22,18,11,12
47,No,Travel_Rarely,Research & Development,16,1,Life Sciences,1,Male,Healthcare Representative,2,Divorced,2777,4,No,4,0,20,4,1,18,15,14,10
46,No,Travel_Rarely,Sales,6,2,Life Sciences,2,Male,Sales Executive,3,Single,4414,2,No,3,3,36,3,2,36,1,9,10
36,No,Non-Travel,Research & Development,16,5,Technical Degree,1,Male,Research Director,3,Single,4071,4,Yes,3,0,40,4,4,38,9,6,1
28,No,Travel_Frequently,Research & Development,11,5,Medical,1,Male,Laboratory Technician,4,Single,6323,8,No,3,1,24,1,3,23,15,0,8
51,Yes,Travel_Rarely,Sales,26,4,Life Sciences,3,Male,Manager,1,Single,3545,3,Yes,3,0,18,3,1,15,4,2,1
24,No,Travel_Frequently,Research & Development,20,5,Technical Degree,4,Female,Healthcare Representative,3,Single,8593,5,No,4,0,35,6,1,32,14,5,11
51,No,Travel_Frequently,Sales,3,5,Life Sciences,2,Female,Manager,3,Married,5129,2,No,3,2,11,5,1,11,11,4,8
37,No,Travel_Frequently,Sales,28,1,Marketing,2,Male,Sales Representative,3,Single,1064,2,No,3,0,34,5,1,33,12,4,8
55,No,Non-Travel,Research & Development,29,4,Medical,2,Female,Healthcare Representative,1,Married,6410,4,No,3,3,6,6,1,6,6,8,6
41,No,Travel_Rarely,Sales,9,2,Marketing,4,Female,Sales Representative,1,Single,8935,7,No,3,3,10,4,1,10,10,5,4
27,No,Travel_Frequently,Research & Development,15,2,Other,2,Female,Healthcare Representative,4,Single,2462,7,No,3,1,30,5,4,30,13,2,8
49,No,Travel_Rarely,Research & Development,28,3,Marketing,2,Male,Manager,4,Married,6280,2,No,3,3,30,5,3,28,7,15,17
32,No,Travel_Rarely,Research & Development,13,4,Medical,4,Male,Manager,3,Divorced,14734,7,No,4,3,16,0,4,12,10,14,9
54,No,Travel_Rarely,Sales,10,1,Life Sciences,3,Female,Sales Representative,1,Divorced,5256,7,No,3,0,31,5,4,30,17,1,16
37,No,Travel_Rarely,Sales,20,3,Technical Degree,2,Female,Sales Representative,2,Divorced,9749,2,No,3,1,3,0,3,1,1,13,1
20,No,Travel_Rarely,Sales,24,3,Medical,4,Male,Sales Executive,3,Married,3769,9,No,3,3,42,2,4,38,9,8,13
54,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Male,Laboratory Technician,4,Married,4862,9,No,3,1,14,0,2,14,0,14,3
57,No,Travel_Rarely,Research & Development,17,5,Marketing,4,Female,Manager,1,Married,4346,1,Yes,3,1,13,0,4,10,4,9,9
25,No,Travel_Rarely,Sales,7,1,Life Sciences,1,Female,Sales Executive,4,Married,3896,9,No,3,2,35,1,1,33,12,13,17
57,No,Travel_Rarely,Research & Development,28,4,Life Sciences,4,Female,Laboratory Technician,4,Single,4497,1,No,3,2,39,0,2,38,0,3,4
40,Yes,Travel_Rarely,Sales,6,3,Other,2,Male,Sales Executive,1,Married,1847,8,No,3,0,4,0,2,3,3,10,3
57,No,Travel_Rarely,Research & Development,13,1,Medical,3,Male,Healthcare Representative,3,Married,4029,6,Yes,3,3,14,1,3,10,2,4,5
28,Yes,Travel_Rarely,Research & Development,28,2,Life Sciences,3,Male,Research Director,1,Married,10967,5,No,3,0,30,0,4,28,2,8,15
25,No,Travel_Rarely,Research & Development,17,3,Marketing,2,Male,Laboratory Technician,3,Married,2756,6,No,4,0,1,5,4,1,1,4,1
46,No,Travel_Rarely,Research & Development,15,3,Other,1,Male,Research Director,4,Single,2592,7,No,3,1,19,6,2,15,3,6,10
47,No,Travel_Rarely,Research & Development,4,2,Life Sciences,4,Female,Research Scientist,1,Married,5098,0,No,3,1,39,0,4,38,2,1,14
27,No,Travel_Frequently,Research & Development,28,2,Marketing,2,Male,Research Scientist,2,Single,5253,7,No,3,1,14,2,4,12,12,1,2
56,No,Travel_Rarely,Research & Development,15,2,Marketing,4,Female,Manager,3,Divorced,6163,2,No,3,0,39,0,3,36,7,3,15
45,No,Travel_Rarely,Sales,14,1,Life Sciences,2,Male,Sales Executive,2,Single,4590,2,Yes,3,3,16,0,2,16,2,7,4
53,Yes,Travel_Rarely,Research & Development,21,1,Medical,2,Male,Healthcare Representative,3,Single,5131,5,No,3,0,21,2,1,20,6,1,8
30,No,Travel_Rarely,Research & Development,11,1,Life Sciences,4,Male,Research Director,1,Divorced,3981,3,No,3,0,20,6,2,18,17,9,4
49,No,Travel_Rarely,Research & Development,24,5,Marketing,3,Male,Research Scientist,2,Married,2285,3,No,3,0,9,1,3,6,6,6,3
53,No,Travel_Rarely,Research & Development,4,3,Technical Degree,3,Female,Manager,1,Single,4708,3,No,3,2,38,5,3,37,10,15,12
54,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Male,Research Director,3,Married,7591,9,No,3,2,10,6,3,7,7,12,7
43,No,Travel_Rarely,Research & Development,2,5,Technical Degree,4,Male,Manager,3,Single,6694,8,No,3,3,13,0,4,12,5,12,11
39,No,Travel_Frequently,Research & Development,20,3,Marketing,1,Male,Manager,3,Single,1725,7,No,3,2,40,5,2,36,7,0,6
21,No,Travel_Frequently,Sales,27,1,Life Sciences,2,Male,Sales Executive,3,Single,5716,2,No,3,0,5,4,4,1,0,8,0
48,No,Travel_Rarely,Sales,10,2,Marketing,1,Female,Sales Executive,4,Married,2876,0,No,3,2,44,5,4,40,9,9,15
35,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,Sales Executive,3,Divorced,11331,0,No,3,2,12,1,2,10,10,5,6
55,No,Travel_Frequently,Sales,20,1,Other,4,Female,Sales Representative,2,Married,5977,0,No,3,0,27,1,3,23,2,10,1
41,No,Travel_Frequently,Research & Development,29,4,Medical,4,Female,Manager,3,Married,8414,3,No,3,3,7,6,1,5,3,0,5
40,Yes,Travel_Rarely,Sales,26,1,Medical,4,Male,Sales Representative,1,Single,4977,5,Yes,3,2,25,0,1,25,10,9,10
39,No,Travel_Rarely,Human Resources,21,2,Medical,4,Male,Human Resources,4,Married,4723,3,No,3,0,10,2,2,6,6,5,6
19,No,Travel_Rarely,Research & Development,29,4,Medical,1,Female,Healthcare Representative,2,Divorced,12058,2,No,4,0,40,1,2,38,0,13,0
48,No,Non-Travel,Sales,23,5,Technical Degree,2,Female,Manager,4,Single,8810,7,Yes,3,0,19,2,3,18,8,4,2
28,No,Travel_Rarely,Research & Development,25,2,Medical,3,Male,Healthcare Representative,4,Divorced,5274,7,No,4,1,7,6,2,5,5,13,5
45,No,Travel_Rarely,Research & Development,18,4,Other,4,Male,Healthcare Representative,4,Married,4359,5,Yes,3,0,30,6,2,28,18,11,7
49,No,Travel_Rarely,Research & Development,21,4,Medical,4,Male,Laboratory Technician,1,Divorced,1764,8,No,3,2,39,4,3,38,12,4,10
22,No,Travel_Frequently,Research & Development,16,2,Life Sciences,2,Male,Laboratory Technician,4,Single,5971,9,No,4,2,3,2,3,1,1,4,1
55,No,Non-Travel,Research & Development,11,2,Other,3,Male,Manager,4,Married,4556,0,No,3,0,19,6,4,18,3,3,7
27,No,Travel_Rarely,Sales,10,2,Marketing,4,Male,Manager,3,Married,6852,7,Yes,3,1,6,6,2,3,0,6,3
57,No,Travel_Rarely,Human Resources,9,3,Marketing,3,Male,Manager,1,Divorced,8223,5,No,3,1,9,6,1,5,5,14,5
41,No,Travel_Rarely,Human Resources,12,5,Human Resources,4,Male,Human Resources,2,Single,10298,0,Yes,3,1,36,3,2,36,12,12,4
52,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,Manager,2,Divorced,6016,3,No,3,2,29,6,1,27,0,8,1
40,Yes,Travel_Rarely,Sales,19,4,Medical,1,Female,Sales Representative,2,Single,2623,4,Yes,4,1,30,6,1,29,4,12,14
34,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Male,Research Director,1,Single,1353,6,No,4,3,10,2,1,6,4,3,6
18,No,Non-Travel,Sales,18,2,Medical,2,Female,Sales Executive,2,Married,2996,7,No,3,3,10,1,4,8,8,1,7
48,Yes,Travel_Rarely,Sales,14,5,Technical Degree,2,Male,Manager,1,Married,10939,8,Yes,3,1,28,2,3,24,13,15,0
48,No,Travel_Rarely,Sales,22,5,Human Resources,1,Female,Manager,3,Divorced,14677,5,Yes,3,3,35,2,3,32,7,1,13
59,Yes,Travel_Rarely,Research & Development,21,3,Medical,2,Male,Research Director,3,Married,4261,9,No,4,0,2,3,4,0,0,1,0
59,No,Travel_Rarely,Research & Development,1,2,Technical Degree,2,Female,Healthcare Representative,1,Single,2045,8,No,3,1,6,3,3,5,5,6,5
51,No,Non-Travel,Research & Development,17,4,Other,2,Male,Research Scientist,2,Married,3330,3,No,3,1,20,0,4,17,17,3,17
26,No,Travel_Rarely,Research & Development,11,3,Marketing,3,Male,Research Director,1,Single,9727,7,No,3,1,11,1,2,9,9,3,9
39,No,Travel_Frequently,Research & Development,20,2,Life Sciences,3,Female,Manager,1,Married,3447,2,No,3,0,31,6,4,27,14,0,9
30,No,Travel_Frequently,Research & Development,28,3,Medical,2,Male,Healthcare Representative,4,Married,6998,3,No,3,0,13,0,3,10,3,3,3
42,No,Travel_Frequently,Research & Development,15,1,Human Resources,1,Female,Manager,1,Single,5437,9,No,4,1,33,6,3,32,18,5,0
35,No,Travel_Frequently,Human Resources,4,2,Human Resources,2,Male,Human Resources,4,Married,7525,3,No,3,2,2,6,2,0,0,1,0
29,No,Travel_Frequently,Sales,15,4,Medical,4,Male,Sales Representative,3,Married,14629,5,No,4,2,16,3,4,12,12,3,8
57,No,Travel_Rarely,Research & Development,22,4,Other,1,Male,Healthcare Representative,4,Married,7001,8,No,3,3,40,6,2,36,13,10,12
34,No,Travel_Rarely,Research & Development,22,2,Life Sciences,3,Female,Research Director,1,Married,5367,5,No,3,0,22,6,1,19,13,6,16
32,No,Travel_Rarely,Research & Development,26,3,Life Sciences,4,Male,Healthcare Representative,3,Single,15631,0,No,3,3,2,2,4,0,0,12,0
59,No,Travel_Frequently,Research & Development,14,5,Human Resources,2,Female,Manager,4,Single,6061,4,No,3,3,6,3,2,2,2,8,2
32,No,Travel_Rarely,Research & Development,22,2,Life Sciences,2,Male,Research Scientist,1,Single,3054,8,No,4,1,20,4,2,17,4,1,17
32,Yes,Non-Travel,Research & Development,1,4,Life Sciences,1,Female,Healthcare Representative,3,Single,7424,4,No,3,2,40,2,3,40,5,7,16
56,No,Travel_Frequently,Research & Development,26,1,Medical,1,Male,Research Director,4,Married,6428,5,Yes,3,3,17,0,4,13,1,13,6
30,No,Non-Travel,Research & Development,9,4,Medical,2,Male,Laboratory Technician,1,Divorced,4085,2,No,3,1,33,2,1,30,12,5,9
34,Yes,Travel_Frequently,Sales,27,5,Medical,2,Male,Sales Representative,1,Married,3602,7,Yes,3,0,26,4,1,26,12,7,8
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,Research Scientist,2,Married,4109,9,No,4,3,19,3,4,16,16,1,12
26,No,Travel_Rarely,Research & Development,23,5,Other,4,Male,Laboratory Technician,2,Married,3571,3,Yes,3,2,32,1,4,28,17,13,17
57,No,Travel_Rarely,Sales,11,2,Other,3,Male,Manager,4,Single,4190,3,No,3,0,35,6,2,35,18,10,11
37,No,Travel_Frequently,Research & Development,23,4,Life Sciences,1,Male,Manager,4,Divorced,2964,4,No,3,1,39,5,3,36,0,0,7
43,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,Manager,4,Divorced,6196,9,No,3,0,27,1,3,25,7,6,17
44,No,Travel_Rarely,Research & Development,2,3,Marketing,2,Male,Research Director,1,Married,5923,8,No,3,3,16,1,3,16,15,12,4
38,No,Travel_Rarely,Sales,6,4,Medical,3,Male,Sales Executive,4,Single,6045,7,No,3,0,24,6,4,21,1,8,6
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Male,Research Scientist,1,Married,4734,6,No,3,0,26,3,3,24,7,8,14
30,No,Non-Travel,Research & Development,19,1,Medical,3,Female,Manager,4,Single,4417,4,No,3,0,1,1,2,1,1,14,1
33,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Female,Sales Representative,1,Married,11674,8,No,4,2,24,4,4,21,15,15,17
